,time,screen_name,text,cumulative_tweets
18350,2018-03-28 09:07:27,ascensi,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14970.0
18349,2018-03-28 09:07:35,PatsCSW,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14971.0
18348,2018-03-28 09:07:48,Ragga0,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14972.0
18347,2018-03-28 09:07:52,johnhand9,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14973.0
18346,2018-03-28 09:08:48,stephenalbert11,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14974.0
18345,2018-03-28 09:11:48,OldManStoneZone,RT @PeterTownsend7: The cause of radicalization #Islam #antisemitism #Muslim #trebes  https://t.co/Hzc8O9c90P https://t.co/CUUPhc3GJC,14975.0
18344,2018-03-28 09:12:12,0bservador_,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14976.0
18343,2018-03-28 09:12:20,MissAndret,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14977.0
18342,2018-03-28 09:13:14,PolymathBGD,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14978.0
18340,2018-03-28 09:15:36,Schonen_Blauen,RT @PeterTownsend7: Killing all of mankind? Not quite #Islam #antisemitism #Muslim #trebes  https://t.co/I4mKz7VxFo https://t.co/PN5bBdUMCa,14979.0
18338,2018-03-28 09:16:43,cupcaking3,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14980.0
18337,2018-03-28 09:16:49,jerseyprob,"RT @Honorary_Police: We have close historic, cultural &amp; geographical links to our neighbours in France, Today we stand with them and pay tr…",14981.0
18334,2018-03-28 09:19:17,LaMadameJulia,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14982.0
18330,2018-03-28 09:21:19,Evaasioon,From London watching the #HommageNational because the whole country has been touched #Trebes #MakeItStop,14983.0
18325,2018-03-28 09:25:23,VikasMarathi,RT @PeterTownsend7: Quran Contradiction Order of Creation #Islam #antisemitism #Muslim #trebes  https://t.co/iXp1TkoiWA https://t.co/UOxqnB…,14984.0
18324,2018-03-28 09:26:22,FMilarski1974,RT @PeterTownsend7: PC 'Logic' and Islam #Islam #antisemitism #Muslim #trebes  https://t.co/aHYjvUZBcE https://t.co/ifSqw0piqc,14985.0
18318,2018-03-28 09:34:30,wavehit,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14986.0
18316,2018-03-28 09:35:19,TfayliAbbass,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14987.0
18315,2018-03-28 09:37:23,panospanw,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14988.0
18311,2018-03-28 09:40:17,tonnyhofstede,"BBC News - #Trèbes #attack: Paris ceremony for hero policeman Arnaud #Beltrame 

https://t.co/b8CLwjAslt",14989.0
18310,2018-03-28 09:41:42,CountKeita,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14990.0
18309,2018-03-28 09:41:48,illMentis87,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,14991.0
18307,2018-03-28 09:42:26,sourpaneer,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14992.0
18306,2018-03-28 09:43:36,_dsimic,"#France holds state funeral for police hero of #Trèbes siege

https://t.co/9jjpIbMft1",14993.0
18305,2018-03-28 09:43:52,RichBoxoffice,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,14994.0
18303,2018-03-28 09:44:36,portun81,RT @PeterTownsend7: PC 'Logic' and Islam #Islam #antisemitism #Muslim #trebes  https://t.co/wKuD1lHjc6 https://t.co/cwh193acUU,14995.0
18301,2018-03-28 09:45:42,loganwicke,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,14996.0
18300,2018-03-28 09:46:00,garyashley5,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,14997.0
18299,2018-03-28 09:46:09,PankajD46489129,"RT @Visu_social: @BBCBreaking Rússia do you know?
Only Complete Saint can end terrorism #Trèbes from world. But condition is that when we w…",14998.0
18298,2018-03-28 09:46:18,garth_beavis,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14999.0
18297,2018-03-28 09:46:35,s1a2t3y4p5,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",15000.0
18296,2018-03-28 09:50:21,teresa_commets,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15001.0
18295,2018-03-28 09:52:11,shaun_loveland,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15002.0
18294,2018-03-28 09:52:50,WalshHeyjude,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15003.0
18293,2018-03-28 09:53:05,_mujr,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15004.0
18291,2018-03-28 09:53:28,carolinasucre,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15005.0
18290,2018-03-28 09:53:39,thecrezz,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15006.0
18286,2018-03-28 09:55:44,OsmehSaStavom,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15007.0
18284,2018-03-28 09:56:03,AHSFrenchies,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15008.0
18282,2018-03-28 09:56:23,MariekeRies,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15009.0
18280,2018-03-28 09:58:23,FRinMalaysia,"#LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack… https://t.co/GARCHE38BG",15010.0
18279,2018-03-28 10:00:28,Tobyesterhase1,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15011.0
18277,2018-03-28 10:02:18,GTsereteli,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15012.0
18275,2018-03-28 10:03:38,bostickjade,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15013.0
18273,2018-03-28 10:05:01,asursunflower,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15014.0
18271,2018-03-28 10:10:20,girlsaIouds,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15015.0
18269,2018-03-28 10:11:07,Flossie1940,RT @PeterTownsend7: Get Islam of the hook. The MSM at work #Islam #antisemitism #Muslim #trebes  https://t.co/31mYsousEo https://t.co/0xqcn…,15016.0
18268,2018-03-28 10:11:28,franceaucanada,"🔴 #LIVE - Watch the national homage to the #French police officer Arnaud #Beltrame, killed at #Trèbes  🇫🇷… https://t.co/SOpO4cnFPy",15017.0
18266,2018-03-28 10:13:01,cleoucheee,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15018.0
18264,2018-03-28 10:13:26,ClairdeLunecdc,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15019.0
18263,2018-03-28 10:13:33,hellatwosouls,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15020.0
18262,2018-03-28 10:13:44,__kld__,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15021.0
18261,2018-03-28 10:13:59,alejandrobaezah,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15022.0
18260,2018-03-28 10:14:36,DonnaMa67032809,RT @PeterTownsend7: Terror Has No Religion? Oh Really #Islam #antisemitism #Muslim #trebes  https://t.co/USzB2esFrP https://t.co/7j6hx6yUul,15023.0
18259,2018-03-28 10:14:46,ElenaHildenbra1,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15024.0
18258,2018-03-28 10:14:59,shashiw,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15025.0
18257,2018-03-28 10:15:06,yalavo,"RT @franceaucanada: 🔴 #LIVE - Watch the national homage to the #French police officer Arnaud #Beltrame, killed at #Trèbes  🇫🇷 #HommageNatio…",15026.0
18256,2018-03-28 10:15:08,ComiteVPolanco,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15027.0
18255,2018-03-28 10:15:08,Grishist,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15028.0
18254,2018-03-28 10:15:11,FiaFiadiach,"RT @franceaucanada: 🔴 #LIVE - Watch the national homage to the #French police officer Arnaud #Beltrame, killed at #Trèbes  🇫🇷 #HommageNatio…",15029.0
18252,2018-03-28 10:15:14,leghagha144000,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15030.0
18251,2018-03-28 10:15:47,VikramMann,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15031.0
18250,2018-03-28 10:16:09,insan_biasa969,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15032.0
18249,2018-03-28 10:16:22,arg36970,RT @PeterTownsend7: The cause of radicalization #Islam #antisemitism #Muslim #trebes  https://t.co/Hzc8O9c90P https://t.co/CUUPhc3GJC,15033.0
18248,2018-03-28 10:16:39,LizSchettner,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15034.0
18246,2018-03-28 10:16:52,thyyms,Lieutenant-Colonel Arnaud Beltrame who voluntarily took the place of the last hostage during the terrorist attack o… https://t.co/XjtJRPEyd7,15035.0
18245,2018-03-28 10:17:26,fawzina,RT @kakichipie: Lieutenant-Colonel Arnaud Beltrame who voluntarily took the place of the last hostage during the terrorist attack on #Trebe…,15036.0
18244,2018-03-28 10:17:40,Cagreenway,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15037.0
18243,2018-03-28 10:17:51,Pierrar16083056,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15038.0
18242,2018-03-28 10:17:53,postolov,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15039.0
18241,2018-03-28 10:18:07,leo80776566,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15040.0
18240,2018-03-28 10:18:58,Merox39003776,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15041.0
18237,2018-03-28 10:19:31,joy2131_,RT @FranceintheUK: Today the French Embassy staff observed a minute's silence for #ArnaudBeltrame and the other victims of the terrorist at…,15042.0
18235,2018-03-28 10:21:12,Sara91619451,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15043.0
18230,2018-03-28 10:24:10,SeydouTraoreLH,"RT @10DowningStreet: I am saddened to learn that Lieut Col Arnaud Beltrame, the Gendarme who took the place of a hostage in the attack at #…",15044.0
18229,2018-03-28 10:24:49,aintyrjjk,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15045.0
18228,2018-03-28 10:24:58,drummer4life133,"RT @10DowningStreet: I am saddened to learn that Lieut Col Arnaud Beltrame, the Gendarme who took the place of a hostage in the attack at #…",15046.0
18225,2018-03-28 10:25:52,Dawn__Oclock,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15047.0
18222,2018-03-28 10:28:01,chuencha,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15048.0
18221,2018-03-28 10:28:08,Mmedevilleneuve,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15049.0
18219,2018-03-28 10:29:30,mikecannytalk,RT @PeterTownsend7: Nothing to do with Islam?' Out now. Get your copy at: https://t.co/wdTJHUQnQT #Muslim #trebes,15050.0
18217,2018-03-28 10:30:27,DTentation,RT @AurelieBonal: A lot of emotion in the Embassy today as we all observed a minute’s silence to pay tribute to #ArnaudBeltrame and the vic…,15051.0
18216,2018-03-28 10:30:34,DefencePhoto,RT @AurelieBonal: A lot of emotion in the Embassy today as we all observed a minute’s silence to pay tribute to #ArnaudBeltrame and the vic…,15052.0
18213,2018-03-28 10:34:18,AyoLoaded,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15053.0
18212,2018-03-28 10:34:52,AungMyo12552525,RT @PeterTownsend7: The cause of radicalization #Islam #antisemitism #Muslim #trebes  https://t.co/Hzc8O9c90P https://t.co/CUUPhc3GJC,15054.0
18211,2018-03-28 10:38:21,Jeanettevanzyl,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15055.0
18210,2018-03-28 10:38:27,jomic56,RT @PeterTownsend7: #Muslim #trebes  Nothing to do with Islam? #Islam #antisemitism https://t.co/uEev2yYnVf https://t.co/KAiKkOOXld,15056.0
18209,2018-03-28 10:38:38,treepanda,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15057.0
18208,2018-03-28 10:38:56,DomenicaJ1999,"RT @CGTNOfficial: #French gendarmes attend a ceremony in tribute of late officer Colonel Arnaud Beltrame, who was killed by an Islamist mil…",15058.0
18207,2018-03-28 10:40:10,KiranKS,"When an ISIS supporting terrorist took hostage in #Trebes, Arnaud Beltrame, a 45 year old French Police Officer, vo… https://t.co/yetp1iQARj",15059.0
18204,2018-03-28 10:41:12,sunilpalakod,"RT @KiranKS: When an ISIS supporting terrorist took hostage in #Trebes, Arnaud Beltrame, a 45 year old French Police Officer, voluntarily s…",15060.0
18203,2018-03-28 10:41:18,ranganaathan,"RT @KiranKS: When an ISIS supporting terrorist took hostage in #Trebes, Arnaud Beltrame, a 45 year old French Police Officer, voluntarily s…",15061.0
18202,2018-03-28 10:41:29,sunny_herc,"RT @KiranKS: When an ISIS supporting terrorist took hostage in #Trebes, Arnaud Beltrame, a 45 year old French Police Officer, voluntarily s…",15062.0
18201,2018-03-28 10:41:36,IvadikovaTz,RT @EZaharievaMFA: My condolences to the family of LtCol #Arnaud Beltrame. He’d shown exceptional courage saving the life of a civilian by…,15063.0
18199,2018-03-28 10:42:16,LavKrTiwari,"RT @KiranKS: When an ISIS supporting terrorist took hostage in #Trebes, Arnaud Beltrame, a 45 year old French Police Officer, voluntarily s…",15064.0
18198,2018-03-28 10:42:17,Yuki609878,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",15065.0
